24181.2829 0.0008048454616
24234.73141 0.0009052733995
24288.17993 -0.0002101472114
24341.62844 -0.001765506209
24395.07696 -0.0007693118252
24448.52547 -0.0006067452612
24501.97399 0.0003402295786
24555.42251 0.001868100316
24608.87102 0.0007117826575
24662.31954 0.0002908695612
24715.76805 -0.0004605843814
24769.21657 -0.001955734845
24822.66509 -0.0006684479521
24875.4458 -0.000134322127
24914.51081 0.0003548271288
24954.97382 0.001446292018
24994.03983 0.0008009771241
25037.22383 0.0006647307965
25069.12383 0.0001316081323
25090.24183 -0.0001297976488
25111.37433 -0.0003408010738
25204.15433 -0.001234105482
25230.93983 -0.001685717433
25240.99383 -0.001018921134
25283.94383 0.0003327059053
25293.99783 0.0005189384269
25320.78333 0.00137047403
25413.56333 0.001307515814
25434.69583 0.001352569116
25462.10383 0.00178387121
25494.00383 0.0009207866811
25521.72783 0.0007594838798
25563.16682 -0.0002135559321
25602.23381 -0.001561893717
25642.6988 -0.0007000293183
25695.48149 -0.0003650444733
25750.20797 0.0004213475929
25803.65945 0.001848387653
25857.11094 0.0007284771588
25910.56242 0.0003726980547
25964.01391 -0.0004309901458
26017.46539 -0.001910017729
26070.91687 -0.0006554986743
26124.36836 -4.927952514e-05
26177.81984 0.0005419840985
26231.27133 0.001918362108
26284.72281 0.0005637258611
26338.1743 -0.0002755519373
26391.62578 -0.00063743839
26445.07726 -0.001871703587
26498.52875 -0.0004557900113
26551.98023 0.0005924828289
