@ NAME             %05s "TWISS"
@ TYPE             %05s "TWISS"
@ SEQUENCE         %05s "LHCB1"
@ PARTICLE         %06s "PROTON"
@ MASS             %le         0.938272013
@ CHARGE           %le                   1
@ ENERGY           %le                 450
@ PC               %le         449.9990218
@ GAMMA            %le         479.6050546
@ KBUNCH           %le                   1
@ BCURRENT         %le      0.000207198211
@ SIGE             %le                   0
@ SIGT             %le                   0
@ NPART            %le            1.15e+11
@ EX               %le                   1
@ EY               %le                   1
@ ET               %le                   1
@ LENGTH           %le          26658.8832
@ ALFA             %le      0.000321634169
@ ORBIT5           %le                  -0
@ GAMMATR          %le         55.75950503
@ Q1               %le         64.28000068
@ Q2               %le         59.31000012
@ DQ1              %le        -86.19015569
@ DQ2              %le        -81.51559529
@ DXMAX            %le         2.859817065
@ DYMAX            %le                   0
@ XCOMAX           %le                   0
@ YCOMAX           %le                   0
@ BETXMAX          %le         595.1194258
@ BETYMAX          %le         609.5259281
@ XCORMS           %le                   0
@ YCORMS           %le                   0
@ DXRMS            %le         1.396874723
@ DYRMS            %le                   0
@ DELTAP           %le                   0
@ SYNCH_1          %le                   0
@ SYNCH_2          %le                   0
@ SYNCH_3          %le                   0
@ SYNCH_4          %le                   0
@ SYNCH_5          %le                   0
@ TITLE            %52s "V6.5: new IR3/7, moved Q3 in IR1/2/5/8 -  March 2004"
@ ORIGIN           %19s "MAD-X 5.00.00 Linux"
@ DATE             %08s "08/11/17"
@ TIME             %08s "21.10.32"
* NAME                                S               BETX               ALFX                MUX                  X                 DX 
$ %s                                %le                %le                %le                %le                %le                %le 
 "BPM.33L5.B1"              10317.20377        30.93710982       0.4961918963        24.60873358                  0       0.9896600928
 "BPM.32L5.B1"              10370.65229        170.9897798       -2.425916579        24.75275158                  0         1.97417825
 "BPM.31L5.B1"               10424.1008         30.9371101       0.4961919155        24.87220536                  0       0.9896600801
 "BPM.30L5.B1"              10477.54932         170.989777       -2.425916534        25.01622336                  0         1.97417829
 "BPM.29L5.B1"              10530.99783         30.9371099       0.4961918962        25.13567714                  0       0.9896601123
 "BPM.28L5.B1"              10584.44635        170.9897799       -2.425916578        25.27969514                  0        1.974178355
 "BPM.27L5.B1"              10637.89486        30.93711002        0.496191915        25.39914892                  0       0.9896601195
 "BPM.26L5.B1"              10691.34338         170.989777       -2.425916536        25.54316692                  0        1.974178304
 "BPM.25L5.B1"               10744.7919        30.93710998       0.4961918972        25.66262069                  0       0.9896600861
 "BPM.24L5.B1"              10798.24041        170.9897799       -2.425916574        25.80663869                  0        1.974178248
 "BPM.23L5.B1"              10851.68893        30.93710993       0.4961919135        25.92609247                  0       0.9896600845
 "BPM.22L5.B1"              10905.13744        170.9897771       -2.425916541        26.07011047                  0        1.974178308
 "BPM.21L5.B1"              10958.58596        30.93711007       0.4961918992        26.18956425                  0       0.9896601182
 "BPM.20L5.B1"              11012.03448        170.9897797       -2.425916569        26.33358225                  0        1.974178354
 "BPM.19L5.B1"              11065.48299        30.93710984       0.4961919111        26.45303602                  0       0.9896601141
 "BPM.18L5.B1"              11118.93151        170.9897774       -2.425916547        26.59705403                  0        1.974178286
 "BPM.17L5.B1"              11172.38002        30.93711015       0.4961919019         26.7165078                  0       0.9896600811
 "BPM.16L5.B1"              11225.82854        170.9897793       -2.425916562         26.8605258                  0        1.974178251
 "BPM.15L5.B1"              11279.27706        30.93710977       0.4961919081        26.97997958                  0       0.9896600908
 "BPM.14L5.B1"              11332.72557        170.9897778       -2.425916555        27.12399758                  0        1.974178325
 "BPM.13L5.B1"              11386.17409        30.93711021       0.4961919051        27.24345136                  0       0.9896601221
 "BPM.12L5.B1"               11439.6226        178.6584272       -2.527302487        27.38335403                  0        2.054099833
 "BPM.11L5.B1"              11493.07112        31.59891383        0.549031594         27.4981366                  0        1.047716199
 "BPM.10L5.B1"              11545.85183        174.1042613       -2.475845342        27.63714733                  0        2.015784055
 "BPM.9L5.B1"               11584.91684        20.02145639       0.8384803648        27.73889609                  0       0.6546750222
 "BPM.8L5.B1"               11625.37985        109.9012433       -2.536403114        27.95415456                  0       0.1666863357
 "BPMR.7L5.B1"              11664.44586        61.13174909       0.5341053092        28.02541567                  0    -0.003325659104
 "BPM.6L5.B1"               11701.33986        180.4829181       -2.598016738        28.08887384                  0      0.04456533994
 "BPMR.5L5.B1"              11733.23986        101.9022325         1.28458749        28.12406819                  0      0.05253116882
 "BPMYA.4L5.B1"             11760.64586        185.1626412       -2.285017399        28.15851701                  0      0.09260716898
 "BPMWB.4L5.B1"             11781.78036        165.5332218       0.7804230762        28.17702631                  0      0.08931645046
 "BPMSY.4L5.B1"             11874.56036        104.3929416      -0.1214418274        28.30173047                  0    4.231488787e-08
 "BPMS.2L5.B1"              11901.34586          159.36185        9.797152005        28.32963234                  0    5.139881627e-08
 "BPMSW.1L5.B1"             11911.39986        52.92505712        1.952272744        28.34922822                  0    2.871824881e-08
 "BPMSW.1R5.B1"             11954.34986        52.92505703       -1.952272742        28.69854715                  0   -2.417866432e-08
 "BPMS.2R5.B1"              11964.40386        59.42864314        1.185436142        28.72391078                  0   -2.831982433e-08
 "BPMSY.4R5.B1"             11991.18936         187.195406        1.166190772        28.76754167                  0   -5.546936412e-08
 "BPMWT.A4R5.B1"            12081.59386        79.37553857      0.02644751038        28.90051993                  0     -0.08663438123
 "BPMWT.B4R5.B1"            12083.57586        79.32022562      0.00146013534        28.90449582                  0     -0.08887216001
 "BPMWB.4R5.B1"             12083.96936        79.32102861    -0.003500778928        28.90528537                  0     -0.08931644152
 "BPMYA.4R5.B1"             12105.10186         93.0041162        -1.79786493        28.94643837                  0      -0.1014481478
 "BPM.5R5.B1"               12126.21986        189.2333968       -2.758877213        28.97188172                  0      -0.1366835302
 "BPMWT.A6R5.B1"            12147.27786        122.4693812        1.996215269        28.99239379                  0      -0.1027030547
 "BPMWT.B6R5.B1"            12153.09986        100.6051078        1.759242204        29.00074536                  0     -0.08995795676
 "BPMR.6R5.B1"              12158.11986        83.96804877        1.554912973        29.00944243                  0     -0.07896853878
 "BPM_A.7R5.B1"             12192.13386        117.5789267      -0.9437534299        29.06911283                  0     -0.06050979087
 "BPM.8R5.B1"               12233.57285        22.50215642       0.4217041084        29.19773457                  0       0.1783514124
 "BPM.9R5.B1"               12272.63984        125.8820314       -2.511184532        29.34627744                  0        1.078410531
 "BPM.10R5.B1"              12313.10483        25.60164822       0.6419119836        29.45291366                  0       0.8321350662
 "BPM.11R5.B1"              12365.88752        178.5963124       -2.821086509        29.61842496                  0        2.387965838
 "BPM.12R5.B1"                12420.614        37.07843205       0.5689692021        29.72620977                  0        1.111008677
 "BPM.13R5.B1"              12474.06549         171.278433       -2.246701215        29.85362756                  0        1.975677982
 "BPM.14R5.B1"              12527.51697        30.93444216       0.4961653093        29.97308878                  0       0.9895744712
 "BPM.15R5.B1"              12580.96846        171.0049833       -2.426135058         30.1171178                  0        1.974100218
 "BPM.16R5.B1"              12634.41994        30.93444255       0.4961653055        30.23657958                  0       0.9895745027
 "BPM.17R5.B1"              12687.87142        171.0049844        -2.42613506        30.38060861                  0        1.974100242
 "BPM.18R5.B1"              12741.32291        30.93444211       0.4961653063        30.50007039                  0       0.9895744886
 "BPM.19R5.B1"              12794.77439        171.0049837       -2.426135065        30.64409941                  0        1.974100166
 "BPM.20R5.B1"              12848.22588        30.93444259       0.4961653086        30.76356119                  0       0.9895744595
 "BPM.21R5.B1"              12901.67736         171.004984       -2.426135052        30.90759021                  0        1.974100154
 "BPM.22R5.B1"              12955.12884        30.93444209       0.4961653032          31.027052                  0       0.9895744785
 "BPM.23R5.B1"              13008.58033        171.0049842       -2.426135072        31.17108102                  0        1.974100233
 "BPM.24R5.B1"              13062.03181        30.93444259       0.4961653115         31.2905428                  0       0.9895745044
 "BPM.25R5.B1"               13115.4833        171.0049835       -2.426135046        31.43457182                  0        1.974100231
 "BPM.26R5.B1"              13168.93478        30.93444209       0.4961653006        31.55403361                  0        0.989574481
 "BPM.27R5.B1"              13222.38626        171.0049846       -2.426135077        31.69806263                  0        1.974100153
 "BPM.28R5.B1"              13275.83775        30.93444257       0.4961653138        31.81752441                  0       0.9895744591
 "BPM.29R5.B1"              13329.28923        171.0049831       -2.426135042        31.96155343                  0        1.974100168
 "BPM.30R5.B1"              13382.74072        30.93444213       0.4961652986        32.08101521                  0       0.9895744862
 "BPM.31R5.B1"               13436.1922         171.004985       -2.426135081        32.22504424                  0        1.974100243
 "BPM.32R5.B1"              13489.64369        30.93444252       0.4961653153        32.34450602                  0       0.9895745035
 "BPM.33R5.B1"              13543.09517        171.0049828       -2.426135039        32.48853504                  0        1.974100216
 "BPM.34R5.B1"              13596.54665        30.93444219       0.4961652976        32.60799682                  0       0.9895744735
 "BPM.33L6.B1"              13649.99814        171.0049853       -2.426135082        32.75202584                  0        1.974100145
 "BPM.32L6.B1"              13703.44962        30.93444246       0.4961653158        32.87148763                  0       0.9895744613
 "BPM.31L6.B1"              13756.90111        171.0049826       -2.426135039        33.01551665                  0        1.974100184
 "BPM.30L6.B1"              13810.35259        30.93444227       0.4961652976        33.13497843                  0       0.9895744934
 "BPM.29L6.B1"              13863.80407        171.0049854       -2.426135081        33.27900745                  0        1.974100249
 "BPM.28L6.B1"              13917.25556        30.93444237       0.4961653153        33.39846923                  0       0.9895745002
 "BPM.27L6.B1"              13970.70704        171.0049826       -2.426135042        33.54249826                  0        1.974100198
 "BPM.26L6.B1"              14024.15853        30.93444235       0.4961652986        33.66196004                  0       0.9895744669
 "BPM.25L6.B1"              14077.61001        171.0049853       -2.426135077        33.80598906                  0        1.974100142
 "BPM.24L6.B1"              14131.06149        30.93444229       0.4961653138        33.92545084                  0       0.9895744657
 "BPM.23L6.B1"              14184.51298        171.0049827       -2.426135046        34.06947986                  0        1.974100202
 "BPM.22L6.B1"              14237.96446        30.93444244       0.4961653005        34.18894165                  0       0.9895744992
 "BPM.21L6.B1"              14291.41595        171.0049851       -2.426135072        34.33297067                  0        1.974100248
 "BPM.20L6.B1"              14344.86743        30.93444221       0.4961653115        34.45243245                  0       0.9895744947
 "BPM.19L6.B1"              14398.31891         171.004983       -2.426135052        34.59646147                  0         1.97410018
 "BPM.18L6.B1"               14451.7704        30.93444251       0.4961653032        34.71592326                  0        0.989574462
 "BPM.17L6.B1"              14505.22188        171.0049848       -2.426135065        34.85995228                  0        1.974100146
 "BPM.16L6.B1"              14558.67337        30.93444214       0.4961653086        34.97941406                  0        0.989574472
 "BPM.15L6.B1"              14612.12485        171.0049834       -2.426135059        35.12344308                  0         1.97410022
 "BPM.14L6.B1"              14665.57634        30.93444256       0.4961653062        35.24290486                  0        0.989574503
 "BPM.13L6.B1"              14719.02782        171.0049843       -2.426135058        35.38693388                  0        1.974100241
 "BPM.12L6.B1"               14772.4793        30.93378096       0.4961563785        35.50639724                  0       0.9895622671
 "BPM.11L6.B1"              14825.93079        173.7679736       -2.462413382        35.64889954                  0        2.003333537
 "BPM.10L6.B1"              14877.77148        27.13467647       0.4954065297         35.7726107                  0         0.74596233
 "BPM.9L6.B1"               14916.83847        112.9691122       -2.075859299        35.91142579                  0       0.8629508376
 "BPM.8L6.B1"               14957.30346        17.90722287       0.3691954031        36.05377518                  0        0.196292542
 "BPMYA.5L6.B1"             15054.39345        582.9641803       -5.938495406        36.29152711                  0      -0.1342305271
 "BPMYB.4L6.B1"             15090.79345        227.6697091        4.311140674        36.30659219                  0      -0.0680162337
 "BPMSA.B4L6.B1"            15122.78395        173.1190388       0.4425148073        36.33341722                  0     -0.03343964726
 "BPMSA.A4L6.B1"            15123.36895        172.6036604       0.4384739212        36.33395584                  0     -0.03285894977
 "BPMSE.4L6.B1"             15220.04395        152.3825851      -0.2293084146         36.4355984                  0      0.06310503225
 "BPMSA.4R6.B1"             15311.61395        252.2979443      -0.8618279749        36.51293329                  0       0.1540015601
 "BPMSB.A4R6.B1"            15408.42395        483.9033612       -1.530542823        36.55761441                  0       0.2500995493
 "BPMSB.B4R6.B1"            15409.05895        485.8499359       -1.534929084        36.55782284                  0        0.250729879
 "BPMYA.4R6.B1"             15434.39345        568.0567444       -1.709927083        36.56550094                  0       0.2758780508
 "BPMYB.5R6.B1"             15470.79345        171.0058144        4.197628647        36.58335484                  0       0.1560737482
 "BPM.8R6.B1"               15566.52043        130.5170929      -0.2851110244        36.70219584                  0       0.2843901606
 "BPM.9R6.B1"               15605.58742         16.9898045       0.3882606301        36.84290733                  0       0.5680935041
 "BPM.10R6.B1"              15646.05241        152.4254399       -3.327922808        37.01970024                  0        2.088279274
 "BPM.11R6.B1"               15697.8931        38.52817937       0.5620116417        37.12412333                  0        1.145527826
 "BPM.12R6.B1"              15752.61959        171.6419424        -2.15775629        37.25018283                  0        1.978615687
 "BPM.13R6.B1"              15806.07107        30.93643301       0.4975007258        37.36954221                  0        0.989606414
 "BPM.14R6.B1"              15859.52255        171.0049825       -2.426135037         37.5135711                  0        1.974100208
 "BPM.15R6.B1"              15912.97404        30.93444226       0.4961652969        37.63303288                  0       0.9895744705
 "BPM.16R6.B1"              15966.42552        171.0049855       -2.426135082        37.77706191                  0        1.974100143
 "BPM.17R6.B1"              16019.87701        30.93444238        0.496165316        37.89652369                  0       0.9895744632
 "BPM.18R6.B1"              16073.32849        171.0049825        -2.42613504        38.04055271                  0        1.974100193
 "BPM.19R6.B1"              16126.77998        30.93444235       0.4961652979        38.16001449                  0       0.9895744961
 "BPM.20R6.B1"              16180.23146        171.0049854       -2.426135079        38.30404351                  0        1.974100249
 "BPM.21R6.B1"              16233.68294        30.93444229       0.4961653145         38.4235053                  0       0.9895744978
 "BPM.22R6.B1"              16287.13443        171.0049826       -2.426135045        38.56753432                  0         1.97410019
 "BPM.23R6.B1"              16340.58591        30.93444244          0.4961653         38.6869961                  0       0.9895744646
 "BPM.24R6.B1"               16394.0374        171.0049852       -2.426135073        38.83102512                  0        1.974100144
 "BPM.25R6.B1"              16447.48888         30.9344422        0.496165312         38.9504869                  0       0.9895744685
 "BPM.26R6.B1"              16500.94036        171.0049829       -2.426135051        39.09451593                  0         1.97410021
 "BPM.27R6.B1"              16554.39185        30.93444252       0.4961653028        39.21397771                  0        0.989574501
 "BPM.28R6.B1"              16607.84333        171.0049848       -2.426135066        39.35800673                  0        1.974100245
 "BPM.29R6.B1"              16661.29482        30.93444213       0.4961653089        39.47746851                  0       0.9895744916
 "BPM.30R6.B1"               16714.7463        171.0049833       -2.426135059        39.62149753                  0        1.974100173
 "BPM.31R6.B1"              16768.19778        30.93444258        0.496165306        39.74095932                  0       0.9895744607
 "BPM.32R6.B1"              16821.64927        171.0049844       -2.426135058        39.88498834                  0         1.97410015
 "BPM.33R6.B1"              16875.10075        30.93444208       0.4961653056        40.00445012                  0       0.9895744753
 "BPM.34R6.B1"              16928.55224        171.0049838       -2.426135067        40.14847914                  0        1.974100226
 "BPM.33L7.B1"              16982.00372        30.93444261       0.4961653093        40.26794093                  0       0.9895745038
 "BPM.32L7.B1"              17035.45521        171.0049839        -2.42613505        40.41196995                  0        1.974100236
 "BPM.31L7.B1"              17088.90669        30.93444207       0.4961653024        40.53143173                  0       0.9895744843
 "BPM.30L7.B1"              17142.35817        171.0049843       -2.426135074        40.67546075                  0        1.974100158
 "BPM.29L7.B1"              17195.80966        30.93444261       0.4961653123        40.79492253                  0       0.9895744592
 "BPM.28L7.B1"              17249.26114        171.0049834       -2.426135044        40.93895155                  0        1.974100162
 "BPM.27L7.B1"              17302.71263        30.93444208       0.4961652997        41.05841334                  0       0.9895744829
 "BPM.26L7.B1"              17356.16411        171.0049848       -2.426135079        41.20244236                  0        1.974100239
 "BPM.25L7.B1"              17409.61559        30.93444258       0.4961653147        41.32190414                  0        0.989574504
 "BPM.24L7.B1"              17463.06708        171.0049829        -2.42613504        41.46593316                  0        1.974100222
 "BPM.23L7.B1"              17516.51856        30.93444213       0.4961652977        41.58539495                  0       0.9895744767
 "BPM.22L7.B1"              17569.97005        171.0049851       -2.426135083        41.72942397                  0        1.974100148
 "BPM.21L7.B1"              17623.42153        30.93444253       0.4961653161        41.84888575                  0       0.9895744602
 "BPM.20L7.B1"              17676.87301        171.0049826       -2.426135037        41.99291477                  0        1.974100177
 "BPM.19L7.B1"               17730.3245        30.93444219       0.4961652968        42.11237655                  0       0.9895744903
 "BPM.18L7.B1"              17783.77598        171.0049854       -2.426135084        42.25640558                  0        1.974100247
 "BPM.17L7.B1"              17837.22747        30.93444245       0.4961653165        42.37586736                  0       0.9895745017
 "BPM.16L7.B1"              17890.67895        171.0049825       -2.426135038        42.51989638                  0        1.974100206
 "BPM.15L7.B1"              17944.13043        30.93444228        0.496165297        42.63935816                  0       0.9895744697
 "BPM.14L7.B1"              17997.58192        171.0049855       -2.426135082        42.78338718                  0        1.974100143
 "BPM.13L7.B1"               18051.0334        30.93444236       0.4961653157        42.90284897                  0       0.9895744637
 "BPM.12L7.B1"              18104.48489        171.0607539        -2.42686371        43.04684659                  0        1.974696953
 "BPM.11L7.B1"              18157.93637         31.3725493       0.5023155069        43.16525648                  0       0.9979713412
 "BPM.10L7.B1"              18210.71906        157.1950983       -2.218373392        43.31109292                  0        1.704400896
 "BPM.9L7.B1"               18249.78605        27.37546574       0.8439113358        43.40282497                  0       0.6708908209
 "BPM.8L7.B1"               18290.25104        80.39514378        -1.55739411        43.58714243                  0       0.4560707863
 "BPM.7L7.B1"               18329.31703        67.35783085     0.006193066305        43.67080975                  0       0.2667204668
 "BPM.6L7.B1"               18364.13503        240.5056683       -3.617483483        43.71739628                  0       0.5001441533
 "BPMWC.6L7.B1"             18376.23753        238.4294962        2.692042608        43.72495539                  0       0.4933033319
 "BPMWE.5L7.B1"             18453.29153        28.93150148      0.02680384953        43.91408412                  0      0.01350647768
 "BPMW.5L7.B1"              18476.49653        65.83939146       -1.844087521        44.01117341                  0      -0.1338106214
 "BPMWE.4L7.B1"             18511.58153        277.5153311       -4.189144335        44.05296192                  0      -0.3862743154
 "BPMW.4L7.B1"              18539.68653        342.5050981        2.541247635        44.06623733                  0      -0.4626940569
 "BPMW.4R7.B1"              18655.73353        45.93436767      0.01436113064        44.25428515                  0      -0.1942698466
 "BPMWE.4R7.B1"             18683.83853        94.10602273       -2.076489556        44.33045828                  0      -0.1786202784
 "BPMW.5R7.B1"              18718.92353        309.2946025       -4.056860302        44.36342354                  0      -0.2201517166
 "BPMWE.5R7.B1"             18742.12853        349.9919188        2.899509336        44.37383925                  0      -0.1970250883
 "BPMR.6R7.B1"              18821.34403        59.28305423       0.7703389245         44.4665141                  0      0.07735349341
 "BPM_A.7R7.B1"             18859.38003        117.2010295        -1.40054418        44.54978053                  0       0.2724425471
 "BPM.8R7.B1"               18898.44602        22.14636754       0.4434401854        44.67432293                  0       0.3265935548
 "BPM.9R7.B1"               18937.51301        103.1122341       -2.062060575        44.83988104                  0        1.068077917
 "BPM.10R7.B1"                18977.978        33.54735268       0.4496602055        44.94611561                  0       0.7932322039
 "BPM.11R7.B1"              19030.76069        178.3047778       -2.440696102        45.07531858                  0         1.94706607
 "BPM.12R7.B1"              19085.48717        30.14113093        0.475473892        45.19841909                  0       0.9718894428
 "BPM.13R7.B1"              19138.93865        170.9659753        -2.45172071        45.34507334                  0        1.973875052
 "BPM.14R7.B1"              19192.39014        30.93444216       0.4961653105         45.4645352                  0       0.9895744932
 "BPM.15R7.B1"              19245.84162        171.0049831       -2.426135055        45.60856422                  0        1.974100177
 "BPM.16R7.B1"              19299.29311        30.93444255       0.4961653044          45.728026                  0       0.9895744614
 "BPM.17R7.B1"              19352.74459        171.0049846       -2.426135062        45.87205503                  0        1.974100148
 "BPM.18R7.B1"              19406.19607         30.9344421       0.4961653072        45.99151681                  0       0.9895744736
 "BPM.19R7.B1"              19459.64756        171.0049835       -2.426135063        46.13554583                  0        1.974100223
 "BPM.20R7.B1"              19513.09904         30.9344426       0.4961653078        46.25500761                  0       0.9895745034
 "BPM.21R7.B1"              19566.55053        171.0049841       -2.426135054        46.39903663                  0        1.974100239
 "BPM.22R7.B1"              19620.00201        30.93444207       0.4961653039        46.51849842                  0       0.9895744861
 "BPM.23R7.B1"               19673.4535        171.0049841       -2.426135071        46.66252744                  0        1.974100161
 "BPM.24R7.B1"              19726.90498        30.93444261        0.496165311        46.78198922                  0       0.9895744593
 "BPM.25R7.B1"              19780.35646        171.0049836       -2.426135047        46.92601824                  0        1.974100158
 "BPM.26R7.B1"              19833.80795        30.93444207       0.4961653009        47.04548003                  0       0.9895744811
 "BPM.27R7.B1"              19887.25943        171.0049845       -2.426135077        47.18950905                  0        1.974100236
 "BPM.28R7.B1"              19940.71092         30.9344426       0.4961653137        47.30897083                  0       0.9895745042
 "BPM.29R7.B1"               19994.1624        171.0049831       -2.426135041        47.45299985                  0        1.974100226
 "BPM.30R7.B1"              20047.61388         30.9344421       0.4961652986        47.57246163                  0       0.9895744785
 "BPM.31R7.B1"              20101.06537         171.004985       -2.426135081        47.71649066                  0         1.97410015
 "BPM.32R7.B1"              20154.51685        30.93444256       0.4961653156        47.83595244                  0       0.9895744597
 "BPM.33R7.B1"              20207.96834        171.0049828       -2.426135038        47.97998146                  0        1.974100173
 "BPM.34R7.B1"              20261.41982        30.93444216       0.4961652971        48.09944324                  0       0.9895744886
 "BPM.33L8.B1"               20314.8713        171.0049853       -2.426135084        48.24347226                  0        1.974100245
 "BPM.32L8.B1"              20368.32279        30.93444249       0.4961653165        48.36293405                  0       0.9895745025
 "BPM.31L8.B1"              20421.77427        171.0049825       -2.426135037        48.50696307                  0         1.97410021
 "BPM.30L8.B1"              20475.22576        30.93444224       0.4961652968        48.62642485                  0       0.9895744713
 "BPM.29L8.B1"              20528.67724        171.0049855       -2.426135083        48.77045387                  0        1.974100144
 "BPM.28L8.B1"              20582.12873         30.9344424       0.4961653163        48.88991565                  0       0.9895744626
 "BPM.27L8.B1"              20635.58021        171.0049824       -2.426135039        49.03394468                  0         1.97410019
 "BPM.26L8.B1"              20689.03169        30.93444233       0.4961652976        49.15340646                  0       0.9895744953
 "BPM.25L8.B1"              20742.48318        171.0049854        -2.42613508        49.29743548                  0        1.974100249
 "BPM.24L8.B1"              20795.93466        30.93444231       0.4961653149        49.41689726                  0       0.9895744984
 "BPM.23L8.B1"              20849.38615        171.0049825       -2.426135043        49.56092628                  0        1.974100192
 "BPM.22L8.B1"              20902.83763        30.93444242       0.4961652994        49.68038807                  0       0.9895744652
 "BPM.21L8.B1"              20956.28911        171.0049853       -2.426135075        49.82441709                  0        1.974100143
 "BPM.20L8.B1"               21009.7406        30.93444222       0.4961653127        49.94387887                  0       0.9895744677
 "BPM.19L8.B1"              21063.19208        171.0049828        -2.42613505        50.08790789                  0        1.974100208
 "BPM.18L8.B1"              21116.64357         30.9344425        0.496165302        50.20736968                  0       0.9895745005
 "BPM.17L8.B1"              21170.09505        171.0049849       -2.426135068         50.3513987                  0        1.974100246
 "BPM.16L8.B1"              21223.54653        30.93444215       0.4961653097        50.47086048                  0       0.9895744925
 "BPM.15L8.B1"              21276.99802        171.0049832       -2.426135057         50.6148895                  0        1.974100175
 "BPM.14L8.B1"               21330.4495        30.93444257       0.4961653052        50.73435128                  0        0.989574461
 "BPM.13L8.B1"              21383.90099        171.0049845        -2.42613506         50.8783803                  0        1.974100149
 "BPM.12L8.B1"              21437.35247        30.12132504       0.4848569828        50.99982654                  0       0.9743570103
 "BPM.11L8.B1"              21490.80395        175.5076863       -2.512485109        51.14402919                  0        1.960563395
 "BPM.10L8.B1"              21542.64464        29.14823083       0.5359183236        51.26177575                  0       0.7615420986
 "BPM.9L8.B1"               21581.71163         116.805489       -2.079838316        51.39200999                  0       0.9937029597
 "BPM.8L8.B1"               21622.17662        20.07566233       0.4539886999        51.52189492                  0        0.306969107
 "BPM.7L8.B1"               21661.24461        101.9788822       -2.199730917        51.70761206                  0       0.1212284776
 "BPMR.6L8.B1"              21693.71361        18.78968872     -0.02726073143        51.83270232                  0     0.008594108286
 "BPM.5L8.B1"               21754.13261        159.3783702         3.22681625        52.03150412                  0      -0.1715861357
 "BPMYB.4L8.B1"             21774.89961        56.23689848         1.73978806        52.06670183                  0      -0.1103307497
 "BPMWB.4L8.B1"             21799.29111        45.92071324      -0.3397259813         52.1557573                  0     -0.08668711493
 "BPMSX.4L8.B1"             21849.52411        141.3438783       -1.559885133        52.26290511                  0    -0.009704562757
 "BPMS.2L8.B1"              21887.43561        60.28492485       -1.546174966          52.318386                  0    3.151134079e-08
 "BPMSW.1L8.B1"             21897.36961        56.63440284         2.15950002        52.34215983                  0    2.965692619e-08
 "BPMSW.1R8.B1"             21940.55961        56.63440281       -2.159500019        52.70411846                  0   -2.541346882e-08
 "BPMS.2R8.B1"              21950.49361         179.673211       -11.64855499        52.72191421                  0   -4.842737582e-08
 "BPMSX.4R8.B1"             21988.40511        58.38848366       0.7664854209        52.77759381                  0      0.00970457914
 "BPMWB.4R8.B1"             22038.56211         49.8982435      -0.5972121358        52.96735992                  0      0.08657064718
 "BPMYB.4R8.B1"             22063.02961        71.08751128        1.353424978        53.02663948                  0      0.08267721109
 "BPMYB.5R8.B1"             22083.60661        32.25524325       0.5337436104        53.09733329                  0      0.01944941681
 "BPM.6R8.B1"               22167.71461        309.9724141        5.842278688        53.25281294                  0      -0.1942272616
 "BPM_A.7R8.B1"             22189.95461        106.1677321        3.321600901        53.27237394                  0      -0.1274412751
 "BPM.8R8.B1"               22231.39162        151.5287487        -1.29100376        53.33424816                  0     -0.02365774755
 "BPM.9R8.B1"               22270.45663        13.66928992       0.4512204674        53.47710439                  0       0.4596021775
 "BPM.10R8.B1"              22310.91964         172.476902       -4.024920377        53.67924198                  0        2.202213652
 "BPM.11R8.B1"              22362.75835        36.68885019       0.6880574306        53.77852969                  0         1.12450104
 "BPM.12R8.B1"              22417.48187        174.1824021       -2.285367713        53.91084583                  0        2.003371985
 "BPM.13R8.B1"              22470.93039        30.96291897       0.5135100537        54.02899294                  0       0.9900737854
 "BPM.14R8.B1"               22524.3789        170.9897789       -2.425916572        54.17300928                  0        1.974178339
 "BPM.15R8.B1"              22577.82742        30.93711025       0.4961919125        54.29246306                  0       0.9896601233
 "BPM.16R8.B1"              22631.27593        170.9897777       -2.425916538        54.43648106                  0        1.974178336
 "BPM.17R8.B1"              22684.72445        30.93710973        0.496191898        54.55593484                  0       0.9896600996
 "BPM.18R8.B1"              22738.17297        170.9897794       -2.425916577        54.69995284                  0        1.974178258
 "BPM.19R8.B1"              22791.62148        30.93711021       0.4961919146        54.81940661                  0       0.9896600784
 "BPM.20R8.B1"                 22845.07        170.9897773       -2.425916534        54.96342461                  0        1.974178275
 "BPM.21R8.B1"              22898.51851        30.93710978       0.4961918964        55.08287839                  0       0.9896601057
 "BPM.22R8.B1"              22951.96703        170.9897797       -2.425916579        55.22689639                  0        1.974178349
 "BPM.23R8.B1"              23005.41555        30.93711014       0.4961919157        55.34635017                  0       0.9896601223
 "BPM.24R8.B1"              23058.86406         170.989777       -2.425916533        55.49036817                  0         1.97417832
 "BPM.25R8.B1"              23112.31258        30.93710986       0.4961918958        55.60982195                  0       0.9896600922
 "BPM.26R8.B1"              23165.76109        170.9897799       -2.425916579        55.75383995                  0        1.974178251
 "BPM.27R8.B1"              23219.20961        30.93711006       0.4961919156        55.87329372                  0       0.9896600807
 "BPM.28R8.B1"              23272.65813        170.9897769       -2.425916534        56.01731172                  0        1.974178291
 "BPM.29R8.B1"              23326.10664        30.93710995       0.4961918964         56.1367655                  0       0.9896601127
 "BPM.30R8.B1"              23379.55516        170.9897799       -2.425916577         56.2807835                  0        1.974178354
 "BPM.31R8.B1"              23433.00367        30.93710996       0.4961919145        56.40023728                  0       0.9896601188
 "BPM.32R8.B1"              23486.45219         170.989777       -2.425916538        56.54425528                  0        1.974178303
