-0.002074245038 -2.413783179e-05
-0.002159929875 -2.545634181e-05
-0.002245614713 -2.677485182e-05
-0.002331299551 -2.809336184e-05
-0.002416984388 -2.941187186e-05
-0.002502669226 -3.073038188e-05
-0.002588354063 -3.20488919e-05
-0.002674038901 -3.336740192e-05
-0.002759723739 -3.468591194e-05
-0.002845408576 -3.600442196e-05
-0.002931093414 -3.732293198e-05
-0.003016778252 -3.8641442e-05
-0.003102463089 -3.995995202e-05
-0.003188147927 -4.127846203e-05
-0.003273832765 -4.259697205e-05
-0.003359517602 -4.391548207e-05
-0.00344520244 -4.523399209e-05
-0.003530887277 -4.655250211e-05
-0.003616572115 -4.787101213e-05
-0.003702256953 -4.918952215e-05
-0.00378794179 -5.050803217e-05
-0.003873626628 -5.182654219e-05
-0.003959311466 -5.314505221e-05
-0.004044996303 -5.446356222e-05
-0.004130681141 -5.578207224e-05
-0.004216365979 -5.710058226e-05
-0.004302050816 -5.841909228e-05
-0.004387735654 -5.97376023e-05
-0.004473420491 -6.105611232e-05
-0.004559105329 -6.237462234e-05
-0.001850277198 -2.121013298e-05
-0.001935962035 -2.2528643e-05
-0.002021646873 -2.384715302e-05
-0.00210733171 -2.516566304e-05
-0.002193016548 -2.648417306e-05
-0.002278701386 -2.780268308e-05
-0.002364386223 -2.91211931e-05
-0.002450071061 -3.043970312e-05
-0.002535755899 -3.175821313e-05
-0.002621440736 -3.307672315e-05
-0.002707125574 -3.439523317e-05
-0.002792810412 -3.571374319e-05
-0.002878495249 -3.703225321e-05
-0.002964180087 -3.835076323e-05
-0.003049864924 -3.966927325e-05
-0.003135549762 -4.098778327e-05
-0.0032212346 -4.230629329e-05
-0.003306919437 -4.362480331e-05
-0.003392604275 -4.494331332e-05
-0.003478289113 -4.626182334e-05
-0.00356397395 -4.758033336e-05
-0.003649658788 -4.889884338e-05
-0.003735343625 -5.02173534e-05
-0.003821028463 -5.153586342e-05
-0.003906713301 -5.285437344e-05
-0.003992398138 -5.417288346e-05
-0.004078082976 -5.549139348e-05
-0.004163767814 -5.68099035e-05
-0.004249452651 -5.812841351e-05
-0.004335137489 -5.944692353e-05
-0.001626309357 -1.828243418e-05
-0.001711994195 -1.96009442e-05
-0.001797679033 -2.091945422e-05
-0.00188336387 -2.223796423e-05
-0.001969048708 -2.355647425e-05
-0.002054733546 -2.487498427e-05
-0.002140418383 -2.619349429e-05
-0.002226103221 -2.751200431e-05
-0.002311788058 -2.883051433e-05
-0.002397472896 -3.014902435e-05
-0.002483157734 -3.146753437e-05
-0.002568842571 -3.278604439e-05
-0.002654527409 -3.410455441e-05
-0.002740212247 -3.542306442e-05
-0.002825897084 -3.674157444e-05
-0.002911581922 -3.806008446e-05
-0.00299726676 -3.937859448e-05
-0.003082951597 -4.06971045e-05
-0.003168636435 -4.201561452e-05
