@ NAME             %05s "TWISS"
@ TYPE             %05s "TWISS"
@ SEQUENCE         %05s "LHCB1"
@ PARTICLE         %06s "PROTON"
@ MASS             %le         0.938272013
@ CHARGE           %le                   1
@ ENERGY           %le                 450
@ PC               %le         449.9990218
@ GAMMA            %le         479.6050546
@ KBUNCH           %le                   1
@ BCURRENT         %le      0.000207198211
@ SIGE             %le                   0
@ SIGT             %le                   0
@ NPART            %le            1.15e+11
@ EX               %le                   1
@ EY               %le                   1
@ ET               %le                   1
@ LENGTH           %le          26658.8832
@ ALFA             %le     0.0003234634584
@ ORBIT5           %le                  -0
@ GAMMATR          %le         55.60161256
@ Q1               %le         64.28000144
@ Q2               %le          59.3100025
@ DQ1              %le        -86.18983421
@ DQ2              %le        -81.51516585
@ DXMAX            %le         4.816960286
@ DYMAX            %le                  -0
@ XCOMAX           %le       0.01361252637
@ YCOMAX           %le                   0
@ BETXMAX          %le         595.1279846
@ BETYMAX          %le          609.515359
@ XCORMS           %le       0.00459229121
@ YCORMS           %le                   0
@ DXRMS            %le          1.83494418
@ DYRMS            %le                   0
@ DELTAP           %le                   0
@ SYNCH_1          %le                   0
@ SYNCH_2          %le                   0
@ SYNCH_3          %le                   0
@ SYNCH_4          %le                   0
@ SYNCH_5          %le                   0
@ TITLE            %52s "V6.5: new IR3/7, moved Q3 in IR1/2/5/8 -  March 2004"
@ ORIGIN           %19s "MAD-X 5.00.00 Linux"
@ DATE             %08s "09/11/17"
@ TIME             %08s "08.37.54"
* NAME                                S               BETX               ALFX                MUX                  X                 DX 
$ %s                                %le                %le                %le                %le                %le                %le 
 "BPM.21L5.B1"              10958.58596        30.93681646       0.4961552848        26.18956884    -0.000930865288       0.8382247616
 "BPM.20L5.B1"              11012.03448        170.9958417       -2.425997035        26.33358439     0.005244892085        3.167077596
 "BPM.19L5.B1"              11065.48299        30.93688259        0.496222221        26.45303626      0.00363428621        1.771621975
 "BPM.18L5.B1"              11118.93151        170.9849057       -2.425857336        26.59705821     0.006435256397         3.28014753
 "BPM.17L5.B1"              11172.38002        30.93709739       0.4961610281        26.71651424    0.0003163248324        1.024138136
 "BPM.16L5.B1"              11225.82854         170.994434       -2.425983841        26.86052929    -0.006333060494       0.5874840595
 "BPM.15L5.B1"              11279.27706        30.93738289       0.4962254182        26.97998019    -0.003687800259       0.2031864394
 "BPM.14L5.B1"              11332.72557        170.9841868        -2.42583945        27.12400033    -0.005364441506       0.8760524505
 "BPM.13L5.B1"              11386.17409        30.93733557       0.4961639546        27.24345592    0.0003072201677        1.072658528
 "BPM.12L5.B1"               11439.6226        178.6642759       -2.527363038        27.38335502     0.007272164779        3.612113863
 "BPM.11L5.B1"              11493.07112        31.59812006       0.5490512736        27.49813725     0.003703309129        1.836619623
 "BPM.10L5.B1"              11545.85183        174.0995636        -2.47580672        27.63715312      0.00482736181        3.029346927
 "BPM.9L5.B1"               11584.91684        20.02166942       0.8384567341        27.73890288    -0.000162462631       0.6192158914
 "BPM.8L5.B1"               11625.37985        109.9013858       -2.536380474        27.95415608    -0.006857982971        -1.27637967
 "BPMR.7L5.B1"              11664.44586        61.13073492       0.5341139197        28.02541765    -0.004975927707       -1.057539812
 "BPM.6L5.B1"               11701.33986        180.4785701       -2.597953817        28.08887719    -0.006909421351       -1.426927933
 "BPMR.5L5.B1"              11733.23986        101.8999992        1.284549328        28.12407236    -0.004138903104      -0.8373625151
 "BPMYA.4L5.B1"             11760.64586        185.1597352       -2.284999817        28.15852185    -0.003926310587      -0.7633839857
 "BPMWB.4L5.B1"             11781.78036         165.531361       0.7803929961         28.1770314    -0.002796108593      -0.5298247093
 "BPMSY.4L5.B1"             11874.56036        104.3951763       -0.121455735        28.30173476     0.002944035762       0.5898456864
 "BPMS.2L5.B1"              11901.34586        159.3656728        9.797383751          28.329636     0.004896488768       0.9956779207
 "BPMSW.1L5.B1"             11911.39986        52.92633054        1.952322396         28.3492314     0.003280856781       0.6753481659
 "BPMSW.1R5.B1"             11954.34986        52.92478764       -1.952286473        28.69855243    0.0009522910799       0.2383958389
 "BPMS.2R5.B1"              11964.40386        59.42879664        1.185415133        28.72391609    0.0002011817462      0.08080924387
 "BPMSY.4R5.B1"             11991.18936        187.1981673        1.166188777        28.76754658    -0.002110180501       -0.384936697
 "BPMWT.A4R5.B1"            12081.59386        79.37694375      0.02646461184          28.900522    -0.005182498884        -1.17758877
 "BPMWT.B4R5.B1"            12083.57586        79.32156217     0.001477656552        28.90449781    -0.005249855429        -1.19530506
 "BPMWB.4R5.B1"             12083.96936        79.32235134     -0.00348317438        28.90528735    -0.005263228184       -1.198822396
 "BPMYA.4R5.B1"             12105.10186          93.004642       -1.797851462        28.94643987     -0.00625094113       -1.433074147
 "BPM.5R5.B1"               12126.21986        189.2330068       -2.758847315        28.97188318    -0.009108254455       -2.086440461
 "BPMWT.A6R5.B1"            12147.27786        122.4683812        1.996221857        28.99239535    -0.007315759503       -1.679300431
 "BPMWT.B6R5.B1"            12153.09986        100.6040496        1.759245607          29.000747    -0.006594768041       -1.515324549
 "BPMR.6R5.B1"              12158.11986        83.96697028        1.554913629        29.00944417    -0.005973095568       -1.373936894
 "BPM_A.7R5.B1"             12192.13386        117.5761687      -0.9437249507        29.06911571      -0.0060958091       -1.409414846
 "BPM.8R5.B1"               12233.57285        22.50217362       0.4216823505        29.19773928    -0.000636682081     0.004599495747
 "BPM.9R5.B1"               12272.63984        125.8849288       -2.511228681        29.34627979     0.004957879128        2.068995463
 "BPM.10R5.B1"              12313.10483        25.60132955       0.6419288534        29.45291546     0.003305638786        1.538124875
 "BPM.11R5.B1"              12365.88752        178.5937691       -2.821065892        29.61843058     0.005722739221        3.718637288
 "BPM.12R5.B1"                12420.614        37.07876183       0.5689558345         29.7262158    0.0001006133437        1.197233376
 "BPM.13R5.B1"              12474.06549        171.2810894       -2.246733762         29.8536314    -0.006075664867       0.7782522593
 "BPM.14R5.B1"              12527.51697        30.93457011       0.4961849913        29.97309097    -0.003683981743       0.1974279925
 "BPM.15R5.B1"              12580.96846        171.0014714       -2.426089652        30.11712137    -0.005654003475       0.6371456589
 "BPM.16R5.B1"              12634.41994        30.93477035       0.4961510703         30.2365838    0.0001482995413       0.9484584325
 "BPM.17R5.B1"              12687.87142         171.008302       -2.426158602        30.38061006     0.007028145703        3.373176884
 "BPM.18R5.B1"              12741.32291        30.93355249       0.4961698073        30.50007274     0.003658844244        1.789295035
 "BPM.19R5.B1"              12794.77439        171.0033595       -2.426141605        30.64410588     0.004463895798        3.103672874
 "BPM.20R5.B1"              12848.22588        30.93513426       0.4961639443        30.76356676     -0.00076786561        0.910644274
 "BPM.21R5.B1"              12901.67736        171.0055842       -2.426127984        30.90759285    -0.007784014609       0.4025121073
 "BPM.22R5.B1"              12955.12884        30.93420808       0.4961685111        31.02705471    -0.003528848784       0.1999806737
 "BPM.23R5.B1"              13008.58033        171.0039002       -2.426129956        31.17108496     -0.00314591131        1.077898905
 "BPM.24R5.B1"              13062.03181        30.93490596       0.4961662299        31.29054609     0.001365372576        1.187362548
 "BPM.25R5.B1"               13115.4833        171.0060626       -2.426124958        31.43457329     0.008316707688        3.684217379
 "BPM.26R5.B1"              13168.93478        30.93340539       0.4961542686        31.55403732      0.00329762945        1.751405515
 "BPM.27R5.B1"              13222.38626        171.0055441        -2.42617721        31.69806953     0.001737590281         2.61565689
 "BPM.28R5.B1"              13275.83775        30.93538974       0.4961812844        31.81752877    -0.001923777211       0.6766368599
 "BPM.29R5.B1"              13329.28923        171.0029878       -2.426086421        31.96155551    -0.008610917512       0.1626570479
 "BPM.30R5.B1"              13382.74072        30.93407622       0.4961516848        32.08101882    -0.002971904201       0.2726366054
 "BPM.31R5.B1"               13436.1922        171.0067252        -2.42616755        32.22504794    -0.000279604594        1.603045273
 "BPM.32R5.B1"              13489.64369        30.93477126       0.4961798843        32.34450824     0.002426976037         1.41140732
 "BPM.33R5.B1"              13543.09517        171.0036381       -2.426098907        32.48853736     0.008658277395        3.847204376
 "BPM.34R5.B1"              13596.54665        30.93360167       0.4961427282        32.60800195      0.00256092819        1.645275421
 "BPM.33L6.B1"              13649.99814        171.0075147       -2.426198604        32.75203223    -0.001186559771        2.064343356
 "BPM.32L6.B1"              13703.44962        30.93531072       0.4961928011        32.87149073    -0.002860638695       0.4674656737
 "BPM.31L6.B1"              13756.90111        171.0009767       -2.426062507        33.01551891    -0.008457347355      0.08073491993
 "BPM.30L6.B1"              13810.35259         30.9342075       0.4961415613         33.1349828     -0.00207656495        0.410248186
 "BPM.29L6.B1"              13863.80407        171.0087962       -2.426186985        33.27901039     0.002618546334        2.168875375
 "BPM.28L6.B1"              13917.25556        30.93438918       0.4961857272        33.39847078     0.003212230661        1.601039594
 "BPM.27L6.B1"              13970.70704        171.0021044        -2.42609337        33.54250205     0.008013960815        3.845495404
 "BPM.26L6.B1"              14024.15853        30.93408606       0.4961407342         33.6619661     0.001532624725        1.478854858
 "BPM.25L6.B1"              14077.61001         171.008299       -2.426194899         33.8059942    -0.003975595452        1.496098127
 "BPM.24L6.B1"              14131.06149        30.93496349        0.496193588        33.92545314    -0.003471773911       0.3016905729
 "BPM.23L6.B1"              14184.51298        171.0004549        -2.42606567        34.06948279      -0.0073407896       0.1669354729
 "BPM.22L6.B1"              14237.96446        30.93450694       0.4961421463        34.18894625   -0.0009447791965       0.6021706971
 "BPM.21L6.B1"              14291.41595        171.0092948       -2.426181276        34.33297268     0.005218541335        2.727224806
 "BPM.20L6.B1"              14344.86743        30.93390371       0.4961810636        34.45243407     0.003631723502        1.739073715
 "BPM.19L6.B1"              14398.31891        171.0021095       -2.426111676        34.59646687     0.006457125828        3.675669741
 "BPM.18L6.B1"               14451.7704        30.93468536       0.4961496612        34.71592943    0.0003298068543        1.265322532
 "BPM.17L6.B1"              14505.22188        171.0074572        -2.42616597        34.85995595    -0.006311946344       0.9599719256
 "BPM.16L6.B1"              14558.67337        30.93451982       0.4961833231        34.97941628    -0.003687595812       0.1947579879
 "BPM.15L6.B1"              14612.12485        171.0016996       -2.426093932        35.12344672    -0.005388377009       0.4177106038
 "BPM.14L6.B1"              14665.57634        30.93479783       0.4961526844          35.242909    0.0002945821324       0.8329022848
 "BPM.13L6.B1"              14719.02782        171.0080855       -2.426154812         35.3869353     0.007224326772        3.229106509
 "BPM.12L6.B1"               14772.4793         30.9328579       0.4961590876        35.50639973     0.003637644019        1.812126577
 "BPM.11L6.B1"              14825.93079        173.7664551       -2.462422179        35.64890609     0.004271823054        3.401775918
 "BPM.10L6.B1"              14877.77148        27.13539365       0.4954102679        35.77261583   -0.0009099672817       0.7637623117
 "BPM.9L6.B1"               14916.83847        112.9693299       -2.075841571        35.91142798    -0.006399675973      -0.3148514551
 "BPM.8L6.B1"               14957.30346        17.90694322       0.3691900348        36.05377856    -0.002511014524      -0.4283302629
 "BPMYA.5L6.B1"             15054.39345        582.9725638       -5.938581047        36.29153071     0.006019087973       0.1606304318
 "BPMYB.4L6.B1"             15090.79345         227.672935         4.31120423        36.30659557     0.004620832044       0.3324355818
 "BPMSA.B4L6.B1"            15122.78395        173.1212122        0.442527381        36.33342025     0.005270230927        0.640747784
 "BPMSA.A4L6.B1"            15123.36895        172.6058191        0.438486508        36.33395885     0.005285841335       0.6466709509
 "BPMSE.4L6.B1"             15220.04395        152.3821004      -0.2292936586        36.43560087     0.007865561328         1.62551225
 "BPMSA.4R6.B1"             15311.61395         252.294569      -0.8618111642        36.51293645      0.01030905716        2.552665058
 "BPMSB.A4R6.B1"            15408.42395        483.8965208        -1.53052384         36.5576182      0.01289237956        3.532873241
 "BPMSB.B4R6.B1"            15409.05895        485.8430713       -1.534910087        36.55782663      0.01290932419        3.539302662
 "BPMYA.4R6.B1"             15434.39345        568.0489029       -1.709907518        36.56550484      0.01358536159        3.795816289
 "BPMYB.5R6.B1"             15470.79345        171.0036666        4.197568917        36.58335898     0.006911236201        2.031739997
 "BPM.8R6.B1"               15566.52043        130.5177567      -0.2851261379        36.70220051     0.001324859701        1.117789244
 "BPM.9R6.B1"               15605.58742        16.98996975       0.3882716136        36.84291051    -0.001777863574       0.3376594191
 "BPM.10R6.B1"              15646.05241        152.4231573       -3.327880594        37.01970372    -0.007934570257       0.2343913864
 "BPM.11R6.B1"               15697.8931        38.52856039       0.5620017479        37.12412696    -0.002543875071       0.3485532865
 "BPM.12R6.B1"              15752.61959        171.6446759       -2.157777483        37.25018438     0.001088917202        1.539249893
 "BPM.13R6.B1"              15806.07107        30.93608125       0.4975111887        37.36954351     0.002832029898        1.413290264
 "BPM.14R6.B1"              15859.52255         171.003383       -2.426118802        37.51357488     0.008480076084        3.932394522
 "BPM.15R6.B1"              15912.97404        30.93432122       0.4961512582        37.63303784     0.002113657059        1.689284493
 "BPM.16R6.B1"              15966.42552        171.0069758       -2.426168963        37.77706602     -0.00251733876        2.117900831
 "BPM.17R6.B1"              16019.87701        30.93467234       0.4961813112        37.89652626    -0.003189864715       0.4562967796
 "BPM.18R6.B1"              16073.32849        171.0020488       -2.426096723         38.0405559    -0.008053815337     -0.01911676442
 "BPM.19R6.B1"              16126.77998        30.93480237        0.496155862        38.16001793    -0.001573546483       0.3667467451
 "BPM.20R6.B1"              16180.23146        171.0073187       -2.426147277         38.3040445     0.003881005185        2.133921593
 "BPM.21R6.B1"              16233.68294        30.93374581       0.4961677584         38.4235071     0.003456281672        1.621688566
 "BPM.22R6.B1"              16287.13443        171.0041735        -2.42614207        38.56753923     0.007396648967        3.956571472
 "BPM.23R6.B1"              16340.58591        30.93472197       0.4961618891        38.68700084    0.0009882816858        1.519885756
 "BPM.24R6.B1"               16394.0374        171.0055616       -2.426139714        38.83102842    -0.005133514015        1.509650041
 "BPM.25R6.B1"              16447.48888        30.93446868       0.4961711146        38.95048971    -0.003623652479       0.2718059785
 "BPM.26R6.B1"              16500.94036        171.0035763       -2.426120929        39.09451917    -0.006527423942      0.04869657255
 "BPM.27R6.B1"              16554.39185        30.93486442       0.4961650468        39.21398043   -0.0003747193017       0.5655618233
 "BPM.28R6.B1"              16607.84333        171.0060494       -2.426127231        39.35800767     0.006238749211        2.737114452
 "BPM.29R6.B1"              16661.29482        30.93357533        0.496157173        39.47747127     0.003687075771        1.777553163
 "BPM.30R6.B1"               16714.7463        171.0055624       -2.426167832        39.62150307     0.005470996008        3.796519806
 "BPM.31R6.B1"              16768.19778        30.93497729       0.4961743098        39.74096339   -0.0002496263624        1.295648455
 "BPM.32R6.B1"              16821.64927         171.003695       -2.426108781        39.88499115    -0.007165160411       0.9254769503
 "BPM.33R6.B1"              16875.10075         30.9343908       0.4961597654         40.0044534     -0.00364483332       0.1487081977
 "BPM.34R6.B1"              16928.55224        171.0055203        -2.42614573        40.14848205    -0.004257789062       0.2991124972
 "BPM.33L7.B1"              16982.00372        30.93473813       0.4961738291        40.26794284    0.0008667736003       0.8105535555
 "BPM.32L7.B1"              17035.45521        171.0045405       -2.426111233        40.41197147     0.007886114842        3.288438523
 "BPM.31L7.B1"              17088.90669        30.93365134       0.4961488569        40.53143557     0.003498039581         1.86438566
 "BPM.30L7.B1"              17142.35817        171.0068625       -2.426184654        40.67546624     0.002922387715        3.459659209
 "BPM.29L7.B1"              17195.80966         30.9350207       0.4961834894        40.79492583    -0.001459112262        1.035158428
 "BPM.28L7.B1"              17249.26114        171.0021387       -2.426087951         40.9389543    -0.008380950028       0.4204950104
 "BPM.27L7.B1"              17302.71263         30.9344687       0.4961520721        41.05841703    -0.003250995776       0.1009010635
 "BPM.26L7.B1"              17356.16411        171.0071039       -2.426160507        41.20244459    -0.001503337363       0.7163565655
 "BPM.25L7.B1"              17409.61559        30.93443364       0.4961778937        41.32190551     0.002009569802        1.080793124
 "BPM.24L7.B1"              17463.06708        171.0035088       -2.426108203         41.4659358     0.008635519255        3.734359713
 "BPM.23L7.B1"              17516.51856        30.93395241       0.4961467763        41.58539961     0.002910697365        1.871237913
 "BPM.22L7.B1"              17569.97005        171.0074069       -2.426184423        41.72942886    4.102656405e-05        2.970046204
 "BPM.21L7.B1"              17623.42153        30.93487666       0.4961857465        41.84888848    -0.002502457346       0.7612890223
 "BPM.20L7.B1"              17676.87301        171.0015476       -2.426084714        41.99291774    -0.008642451047      0.04537886789
 "BPM.19L7.B1"               17730.3245        30.93464831       0.4961510885        42.11238031    -0.002486984612       0.1360381832
 "BPM.18L7.B1"              17783.77598        171.0077236       -2.426159683        42.25640704     0.001422298636        1.268379116
 "BPM.17L7.B1"              17837.22747        30.93404534       0.4961751208        42.37586869     0.002923545047        1.351923054
 "BPM.16L7.B1"              17890.67895        171.0034279       -2.426121044        42.51990031     0.008401628736        4.028306669
 "BPM.15L7.B1"              17944.13043        30.93437176       0.4961522566        42.63936312     0.001991926549        1.794033436
 "BPM.14L7.B1"              17997.58192        171.0068545       -2.426166015         42.7833912    -0.002844999087        2.367262596
 "BPM.13L7.B1"               18051.0334        30.93464479       0.4961803351        42.90285155    -0.003260860629       0.4993694351
 "BPM.12L7.B1"              18104.48489        171.0579538       -2.426827806         43.0468498    -0.007921875926      -0.1583354444
 "BPM.11L7.B1"              18157.93637        31.37292196       0.5023068162        43.16525986    -0.001473190944       0.2539447033
 "BPM.10L7.B1"              18210.71906        157.1971286       -2.218382345        43.31109391     0.004046489527        1.651221272
 "BPM.9L7.B1"               18249.78605        27.37501442       0.8439173206        43.40282624     0.003067282768        1.125377101
 "BPM.8L7.B1"               18290.25104        80.39501966       -1.557415459        43.58714737     0.004652009137        1.927450427
 "BPM.7L7.B1"               18329.31703        67.35906394     0.006179204964        43.67081398     0.001983051941        1.341218433
 "BPM.6L7.B1"               18364.13503        240.5111951       -3.617568145        43.71739952    0.0008248800408         1.98943148
 "BPMWC.6L7.B1"             18376.23753        238.4349852        2.692105237        43.72495846    0.0003358902045        1.875542399
 "BPMWE.5L7.B1"             18453.29153          28.931008      0.02681893511          43.914086    -0.003263116155      -0.5017130549
 "BPMW.5L7.B1"              18476.49653        65.83804459       -1.844060476        44.01117738     -0.00527811543       -1.397535234
 "BPMWE.4L7.B1"             18511.58153        277.5119046       -4.189112106        44.05296658    -0.009910081684       -3.130817239
 "BPMW.4L7.B1"              18539.68653        342.5020367        2.541203645        44.06624214     -0.01051982369       -3.524028657
 "BPMW.4R7.B1"              18655.73353        45.93534626      0.01437030665        44.25428756    0.0006780415558      -0.6408424326
 "BPMWE.4R7.B1"             18683.83853        94.10649466       -2.076477444         44.3304596     0.003789678684     -0.06837325633
 "BPMW.5R7.B1"              18718.92353        309.2932181       -4.056819506        44.36342485     0.008661001525       0.5711476786
 "BPMWE.5R7.B1"             18742.12853        349.9893316        2.899509763        44.37384063     0.009736598642       0.8393353343
 "BPMR.6R7.B1"              18821.34403        59.28168651       0.7703229807        44.46651708     0.005086126765        1.108080914
 "BPM_A.7R7.B1"             18859.38003        117.1994901       -1.400544839        44.54978516     0.006502262096         2.07891634
 "BPM.8R7.B1"               18898.44602        22.14664137       0.4434306639        44.67432773     0.001072663667       0.9611680422
 "BPM.9R7.B1"               18937.51301        103.1127734       -2.062058227        44.83988323    -0.004281817953       0.8759701902
 "BPM.10R7.B1"                18977.978        33.54702904       0.4496649976        44.94611796    -0.003752593702        0.100960227
 "BPM.11R7.B1"              19030.76069        178.3029379       -2.440684871        45.07532246    -0.007318016024      -0.3201029015
 "BPM.12R7.B1"              19085.48717        30.14180979       0.4754760126        45.19842189   -0.0007215561046       0.3089125537
 "BPM.13R7.B1"              19138.93865         170.966765       -2.451700319         45.3450735     0.005728751174        2.262079082
 "BPM.14R7.B1"              19192.39014        30.93332161       0.4961522339         45.4645379     0.003669804993        1.726252518
 "BPM.15R7.B1"              19245.84162        171.0060772       -2.426182231        45.60857024     0.005998920673        4.167652867
 "BPM.16R7.B1"              19299.29311        30.93518784       0.4961800262        45.72802986     4.98512189e-05         1.54090809
 "BPM.17R7.B1"              19352.74459        171.0030616       -2.426093439        45.87205732    -0.006745219011        1.339621501
 "BPM.18R7.B1"              19406.19607        30.93416869       0.4961528566        45.99152039    -0.003678272762       0.1597380111
 "BPM.19R7.B1"              19459.64756        171.0063237        -2.42616403        46.13554926    -0.004856814022      -0.1403734134
 "BPM.20R7.B1"              19513.09904        30.93497915       0.4961820878        46.25500911    0.0005729587129       0.5632861669
 "BPM.21R7.B1"              19566.55053        171.0034715       -2.426089714        46.39903757      0.00756759804         2.94618539
 "BPM.22R7.B1"              19620.00201        30.93345682       0.4961400043        46.51850259     0.003581229456         1.89398964
 "BPM.23R7.B1"               19673.4535         171.008117       -2.426206455        46.66253319     0.003575352406        3.955766764
 "BPM.24R7.B1"              19726.90498        30.93513957        0.496192239        46.78199196    -0.001179383181        1.277763234
 "BPM.25R7.B1"              19780.35646        171.0008617       -2.426067673        46.92602081    -0.008173003282       0.6814811067
 "BPM.26R7.B1"              19833.80795        30.93437443       0.4961432327        47.04548432    -0.003381552006      0.03139260127
 "BPM.27R7.B1"              19887.25943        171.0083947       -2.426180803         47.1895114    -0.002191509028        0.176936916
 "BPM.28R7.B1"              19940.71092        30.93453345       0.4961870884         47.3089715     0.001751947998       0.8494098517
 "BPM.29R7.B1"               19994.1624        171.0021094       -2.426086934        47.45300228     0.008544095936         3.56181482
 "BPM.30R7.B1"              20047.61388        30.93389887       0.4961378465        47.57246683     0.003084875562        1.978842601
 "BPM.31R7.B1"              20101.06537        171.0088691       -2.426204195        47.71649542    0.0007446804216        3.538302066
 "BPM.32R7.B1"              20154.51685        30.93484132       0.4961935767         47.8359545    -0.002274328253       0.9751844859
 "BPM.33R7.B1"              20207.96834        171.0001973        -2.42606886        47.97998468    -0.008670176087       0.1246573235
 "BPM.34R7.B1"              20261.41982        30.93472958       0.4961443244        48.09944765    -0.002699791732    -0.006826534088
 "BPM.33L8.B1"               20314.8713        171.0089066       -2.426172713        48.24347338    0.0007233384871       0.6865839949
 "BPM.32L8.B1"              20368.32279        30.93396869       0.4961812479        48.36293468     0.002731450381        1.161324547
 "BPM.31L8.B1"              20421.77427        171.0023163       -2.426109098        48.50696721     0.008547709141        4.044604493
 "BPM.30L8.B1"              20475.22576        30.93447539       0.4961470956        48.62643027     0.002237260325        1.968363971
 "BPM.29L8.B1"              20528.67724        171.0079016       -2.426175347        48.77045741    -0.002170777781        2.946910592
 "BPM.28L8.B1"              20582.12873        30.93446323        0.496183734        48.88991776    -0.003110307546        0.661480469
 "BPM.27L8.B1"              20635.58021        171.0013539       -2.426095015        49.03394849    -0.008180128508      -0.2702394974
 "BPM.26L8.B1"              20689.03169        30.93504726         0.49615522        49.15341023    -0.001710621019      0.05325821958
 "BPM.25L8.B1"              20742.48318        171.0077336       -2.426144691        49.29743574     0.003555829782        1.346896735
 "BPM.24L8.B1"              20795.93466        30.93350165       0.4961669365        49.41689874     0.003399935001        1.469011085
 "BPM.23L8.B1"              20849.38615        171.0039922       -2.426147631        49.56093178     0.007578026442        4.339599939
 "BPM.22L8.B1"              20902.83763         30.9349666       0.4961641237        49.68039288     0.001134897301        1.858989994
 "BPM.21L8.B1"              20956.28911        171.0055435       -2.426131119        49.82441969     -0.00483905433         2.23257146
 "BPM.20L8.B1"               21009.7406        30.93419975       0.4961672015        49.94388164    -0.003592131946       0.3676798923
 "BPM.19L8.B1"              21063.19208        171.0038453       -2.426133597        50.08791181     -0.00675865776      -0.4554953574
 "BPM.18L8.B1"              21116.64357          30.935147       0.4961706105        50.20737227   -0.0005266720849       0.2103562478
 "BPM.17L8.B1"              21170.09505        171.0054894       -2.426110858         50.3513989     0.005983439842        2.098584804
 "BPM.16L8.B1"              21223.54653        30.93331859       0.4961504345        50.47086336     0.003681284859        1.741186318
 "BPM.15L8.B1"              21276.99802        171.0063538       -2.426186158        50.61489554     0.005745464686        4.407769525
 "BPM.14L8.B1"               21330.4495         30.9351985       0.4961818926          50.734355   -9.669282071e-05        1.656988069
 "BPM.13L8.B1"              21383.90099        171.0027505       -2.426089244         50.8783826    -0.006956330023        1.461648631
 "BPM.12L8.B1"              21437.35247        30.12108123       0.4848429964        50.99983023     -0.00361114491       0.1132949595
 "BPM.11L8.B1"              21490.80395         175.509396       -2.512518092        51.14403247    -0.004525702194      -0.4367538728
 "BPM.10L8.B1"              21542.64464        29.14861659       0.5359342894        51.26177739       0.0007059993       0.2432334538
 "BPM.9L8.B1"               21581.71163        116.8046581       -2.079805134        51.39201133     0.006093963003        1.570926227
 "BPM.8L8.B1"               21622.17662        20.07518756       0.4539675183        51.52189901     0.002869233551        1.071874452
 "BPM.7L8.B1"               21661.24461        101.9813654       -2.199795164        51.70761616    0.0009461319079        1.607708983
 "BPMR.6L8.B1"              21693.71361        18.78988895     -0.02723665983        51.83270363    -0.001725950778      0.08426241906
 "BPM.5L8.B1"               21754.13261        159.3746822        3.226728483         52.0315084    -0.007938754447       -2.384142137
 "BPMYB.4L8.B1"             21774.89961         56.2360377        1.739739687        52.06670681    -0.004255212271       -1.525441612
 "BPMWB.4L8.B1"             21799.29111        45.92131133        -0.33975349        52.15576238    -0.002025151032       -1.313349491
 "BPMSX.4L8.B1"             21849.52411        141.3474689       -1.559917197        52.26290775     0.001609489601       -1.198479527
 "BPMS.2L8.B1"              21887.43561        60.28580647       -1.546175978        52.31838748     0.002709265327      -0.2897179327
 "BPMSW.1L8.B1"             21897.36961        56.63483434         2.15954142        52.34216105     0.003228110435     -0.06460595641
 "BPMSW.1R8.B1"             21940.55961        56.63572639       -2.159562074        52.70412258    0.0008133264712        1.158477155
 "BPMS.2R8.B1"              21950.49361        179.6777672       -11.64885649         52.7219179    0.0004612302377        1.871871876
 "BPMSX.4R8.B1"             21988.40511        58.38983567       0.7665149727        52.77759609    -0.001487130569        0.657099877
 "BPMWB.4R8.B1"             22038.56211        49.89699916      -0.5971899231        52.96736256     -0.00466827839      -0.8419215186
 "BPMYB.4R8.B1"             22063.02961          71.085877        1.353382617        53.02664362    -0.005353602964       -1.390532897
 "BPMYB.5R8.B1"             22083.60661        32.25505708       0.5337155958        53.09733852    -0.002790569967       -1.089986163
 "BPM.6R8.B1"               22167.71461        309.9802517        5.842430373        53.25281587     0.001654567312       -2.169659379
 "BPM_A.7R8.B1"             22189.95461        106.1702334        3.321689156        53.27237639     0.001790084566        -1.07163758
 "BPM.8R8.B1"               22231.39162        151.5305153        -1.29099288        53.33424953     0.004964510753      -0.2615094251
 "BPM.9R8.B1"               22270.45663        13.66883024       0.4512079183        53.47710812     0.002450841683       0.9829398727
 "BPM.10R8.B1"              22310.91964        172.4816459       -4.025049193        53.67924762     0.002739366664        4.475938196
 "BPM.11R8.B1"              22362.75835        36.68965658       0.6880931691        53.77853253    -0.001201394815        1.645503987
 "BPM.12R8.B1"              22417.48187        174.1778824       -2.285296783        53.91084874    -0.007933130386        1.046369677
 "BPM.13R8.B1"              22470.93039        30.96274222       0.5134845346        54.02899794    -0.003517143749    -0.004804755283
 "BPM.14R8.B1"               22524.3789        170.9935359       -2.425971225        54.17301245    -0.003047701789      -0.3672749597
 "BPM.15R8.B1"              22577.82742        30.93735654       0.4962181803          54.292464     0.001406635928       0.5862320544
 "BPM.16R8.B1"              22631.27593        170.9863536         -2.4258562        54.43648356     0.008345088559        3.285596066
 "BPM.17R8.B1"              22684.72445        30.93643556       0.4961594597        54.55594067     0.003277818051        2.058235363
 "BPM.18R8.B1"              22738.17297        170.9943785       -2.425998301        54.69995827     0.001636562679        4.128933385
 "BPM.19R8.B1"              22791.62148        30.93756474        0.496224812        54.81940894    -0.001960905109        1.226169138
 "BPM.20R8.B1"                 22845.07        170.9843019       -2.425839874        54.96342833    -0.008621801343       0.3052909538
 "BPM.21R8.B1"              22898.51851        30.93735943       0.4961663649        55.08288367    -0.002946273123       -0.127158329
