24181.2829 -4.6199516229e-06
24234.73141 -1.19526558831e-05
24288.17993 -2.43522526153e-06
24341.62844 5.41675615956e-06
24395.07696 5.03172204721e-06
24448.52547 1.10367406186e-05
24501.97399 1.58441511044e-06
24555.42251 -7.28295046913e-06
24608.87102 -5.29962964918e-06
24662.31954 -9.80527187863e-06
24715.76805 -6.8830465812e-07
24769.21657 8.89614164783e-06
24822.66509 5.45240285798e-06
24875.4458 9.18245439016e-06
24914.51081 6.77282027596e-07
24954.97382 -9.51018966995e-06
24994.03983 -7.59965659552e-06
25037.22383 -1.15898686366e-05
25069.12383 -7.21377653169e-06
25090.24183 -8.14149299126e-06
25111.37433 -6.49719372295e-06
25204.15433 2.35604261284e-06
25230.93983 4.95135810656e-06
25240.99383 3.62896206361e-06
25283.94383 2.82273378503e-06
25293.99783 1.8595007979e-06
25320.78333 -3.20654438634e-07
25413.56333 -6.74250281541e-06
25434.69583 -8.57181568842e-06
25462.10383 -1.30883969929e-05
25494.00383 -8.57367852842e-06
25521.72783 -9.93439817142e-06
25563.16682 -1.86219482071e-06
25602.23381 5.42159853164e-06
25642.6988 4.57590218689e-06
25695.48149 1.03061140492e-05
25750.20797 1.3855785553e-06
25803.65945 -6.82870926175e-06
25857.11094 -5.24507562328e-06
25910.56242 -1.01483678683e-05
25964.01391 -9.19715274098e-07
26017.46539 8.54161575678e-06
26070.91687 5.40080870169e-06
26124.36836 8.70203741473e-06
26177.81984 5.2098254377e-09
26231.27133 -1.00151099833e-05
26284.72281 -5.40169090546e-06
26338.1743 -7.00620386831e-06
26391.62578 9.09444997978e-07
26445.07726 1.12014529967e-05
26498.52875 5.24769686628e-06
26551.98023 5.10948979268e-06
26605.43172 -1.79802439148e-06
