24181.2829 0.0002812688395
24234.73141 0.0002689911526
24288.17993 -9.897398092e-05
24341.62844 -0.0006500694768
24395.07696 -0.0002645334023
24448.52547 -0.0001590713859
24501.97399 0.0001437037381
24555.42251 0.0006769667397
24608.87102 0.0002402346435
24662.31954 4.460358083e-05
24715.76805 -0.0001843248362
24769.21657 -0.0006998080092
24822.66509 -0.0002222750502
24875.4458 1.203878382e-05
24914.51081 0.000143031933
24954.97382 0.0004969627886
24994.03983 0.0002588678099
25037.22383 0.0001777909603
25069.12383 7.077402823e-07
25090.24183 -0.0001076721434
25111.37433 -0.000178374491
25204.15433 -0.0004644339941
25230.93983 -0.0006222376087
25240.99383 -0.0003716469454
25283.94383 0.0001494546159
25293.99783 0.0002152788564
25320.78333 0.0005318513989
25413.56333 0.0004622858718
25434.69583 0.0004670169979
25462.10383 0.0006034337047
25494.00383 0.0002987301061
25521.72783 0.0002263260727
25563.16682 -9.628437831e-05
25602.23381 -0.0005706838609
25642.6988 -0.0002407288655
25695.48149 -6.999908787e-05
25750.20797 0.0001739227449
25803.65945 0.0006724694447
25857.11094 0.0002471233368
25910.56242 7.408793873e-05
25964.01391 -0.0001744140333
26017.46539 -0.0006844770881
26070.91687 -0.0002175902443
26124.36836 4.181285631e-05
26177.81984 0.0002112580456
26231.27133 0.0006773970216
26284.72281 0.0001818184473
26338.1743 -0.0001565148014
26391.62578 -0.000242044909
26445.07726 -0.0006508947613
26498.52875 -0.0001408335877
26551.98023 0.0002667291849
